35	2	-1.0	-0.37630337476730347	
46	2	-1.0	-0.32734882831573486	
36	2	-1.0	-0.3335780203342438	
38	2	-1.0	-0.3498196005821228	
66	2	-1.0	-0.33305978775024414	
33	2	-1.0	-0.3278729021549225	
84	2	-0.9599999785423279	-0.2712462842464447	
79	2	-0.9599999785423279	-0.26615387201309204	
107	2	-1.0	-0.3333103656768799	
56	2	-0.9599999785423279	-0.3503258526325226	
32	2	-0.9216326475143433	-0.2151840776205063	
53	2	-1.0	-0.3293798565864563	
57	2	-1.0	-0.32889658212661743	
15	2	-1.0	-0.36086538434028625	
64	2	-0.9599999785423279	-0.405653178691864	
43	2	-1.0	-0.3331300914287567	
16	2	-1.0	-0.329769104719162	
9	2	-1.0	-0.376227468252182	
12	2	-1.0	-0.4362272620201111	
8	2	-1.0	-0.3333120346069336	
44	2	-1.0	-0.33914241194725037	
106	2	-1.0	-0.3926908075809479	
63	2	-1.0	-0.32821130752563477	
75	2	-0.9599999785423279	-0.29009485244750977	
92	2	-1.0	-0.32976511120796204	
22	2	-1.0	-0.3926885426044464	
1	2	-1.0	-0.3610844910144806	
20	2	-1.0	-0.3336343467235565	
2	2	-1.0	-0.3387284278869629	
59	2	-1.0	-0.41250330209732056	
29	2	-1.0	-0.33963364362716675	
24	2	-1.0	-0.33890557289123535	
47	2	-1.0	-0.32947608828544617	
34	2	-1.0	-0.32999294996261597	
108	2	-1.0	-0.3297659158706665	
98	2	-1.0	-0.3498912453651428	
5	2	-1.0	-0.3332267701625824	
6	2	-1.0	-0.32799261808395386	
3	2	-1.0	-0.3336407542228699	
117	2	-1.0	-0.3291071951389313	
60	2	-1.0	-0.3496951162815094	
48	2	-0.9599999785423279	-0.28902506828308105	
28	2	-1.0	-0.3279644548892975	
77	2	-1.0	-0.3615204095840454	
80	2	-1.0	-0.32936397194862366	
14	4	-0.6124489903450012	-0.1437651813030243	
55	2	-1.0	-0.3389105498790741	
21	2	-1.0	-0.46046653389930725	
68	2	-1.0	-0.3325490653514862	
11	2	-1.0	-0.3334006369113922	
61	2	-1.0	-0.34918054938316345	
70	2	-1.0	-0.3281515836715698	
71	2	-1.0	-0.33312857151031494	
67	2	-1.0	-0.413228839635849	
40	2	-1.0	-0.37690725922584534	
13	2	-1.0	-0.33872973918914795	
119	2	-0.9599999785423279	-0.2718694508075714	
18	2	-1.0	-0.3617171347141266	
51	2	-1.0	-0.3610859215259552	
17	2	-1.0	-0.3330598771572113	
62	2	-1.0	-0.34988391399383545	
118	2	-1.0	-0.3756106197834015	
25	2	-1.0	-0.3391476571559906	
100	2	-1.0	-0.34928736090660095	
110	2	-1.0	-0.3393815755844116	
97	2	-1.0	-0.3282962143421173	
116	2	-1.0	-0.3486820161342621	
26	2	-1.0	-0.3277360498905182	
105	2	-1.0	-0.34995800256729126	
30	2	-1.0	-0.32940399646759033	
54	2	-1.0	-0.3769044876098633	
101	2	-1.0	-0.3297624886035919	
58	2	-1.0	-0.32976189255714417	
81	2	-1.0	-0.32694655656814575	
4	2	-1.0	-0.349183589220047	
10	2	-1.0	-0.36132270097732544	
76	2	-1.0	-0.32961320877075195	
37	2	-1.0	-0.32938241958618164	
86	2	-1.0	-0.3284932076931	
45	2	-1.0	-0.330154150724411	
95	2	-1.0	-0.32773810625076294	
49	2	-1.0	-0.32821130752563477	
99	2	-1.0	-0.3494982421398163	
90	2	-1.0	-0.3926931917667389	
91	2	-1.0	-0.3288956582546234	
89	2	-1.0	-0.3293251693248749	
93	2	-1.0	-0.3401462137699127	
23	2	-1.0	-0.33872610330581665	
73	2	-1.0	-0.3769124448299408	
102	2	-1.0	-0.3293248414993286	
27	2	-1.0	-0.3289519250392914	
109	2	-1.0	-0.36108270287513733	
78	2	-1.0	-0.43502137064933777	
104	2	-1.0	-0.3337065875530243	
114	2	-1.0	-0.33322834968566895	
88	2	-1.0	-0.3926956355571747	
39	2	-1.0	-0.3331335783004761	
50	2	-1.0	-0.33914482593536377	
94	2	-1.0	-0.32910922169685364	
83	2	-0.9599999785423279	-0.2691315710544586	
111	2	-1.0	-0.32933327555656433	
72	2	-1.0	-0.3296121060848236	
19	2	-1.0	-0.3389075994491577	
42	2	-0.9599999785423279	-0.29276329278945923	
96	2	-1.0	-0.3498513102531433	
52	2	-1.0	-0.33257201313972473	
74	2	-1.0	-0.32778027653694153	
69	2	-1.0	-0.32694748044013977	
31	2	-1.0	-0.3926975727081299	
7	2	-0.9599999785423279	-0.25397899746894836	
120	2	-1.0	-0.3496639132499695	
85	2	-1.0	-0.33891916275024414	
41	2	-1.0	-0.3293781280517578	
87	2	-1.0	-0.3330616354942322	
113	2	-1.0	-0.3388887047767639	
65	2	-1.0	-0.3277677297592163	
82	2	-1.0	-0.326945424079895	
115	2	-1.0	-0.33286309242248535	
103	2	-1.0	-0.3332566022872925	
112	2	-1.0	-0.3482953906059265	
121	2	-0.9599999785423279	-0.28012314438819885	
122	2	-1.0	-0.32949328422546387	
125	2	-1.0	-0.33915039896965027	
123	2	-1.0	-0.32864153385162354	
124	2	-1.0	-0.3482956290245056	
126	3	-0.5959183573722839	-0.15557861328125	
127	2	-1.0	-0.36108264327049255	
128	2	-1.0	-0.3389166295528412	
129	2	-0.9599999785423279	-0.2801293730735779	
133	2	-1.0	-0.3282903730869293	
136	2	-1.0	-0.3391449451446533	
130	2	-1.0	-0.3289906978607178	
197	2	-1.0	-0.3269469141960144	
181	2	-1.0	-0.33373621106147766	
135	2	-1.0	-0.36152079701423645	
132	2	-1.0	-0.3332280218601227	
131	2	-1.0	-0.32976704835891724	
134	2	-1.0	-0.3282964825630188	
191	2	-1.0	-0.37659135460853577	
140	2	-1.0	-0.3402653634548187	
137	2	-1.0	-0.3277445435523987	
147	2	-1.0	-0.33339929580688477	
139	2	-1.0	-0.37561458349227905	
217	2	-1.0	-0.33359280228614807	
229	2	-1.0	-0.32820695638656616	
219	2	-1.0	-0.33385002613067627	
239	2	-1.0	-0.33380135893821716	
141	2	-0.9599999785423279	-0.2888931930065155	
138	2	-1.0	-0.33997267484664917	
142	2	-1.0	-0.3290303945541382	
232	2	-0.9599999785423279	-0.2829902172088623	
144	2	-0.9599999785423279	-0.2659818232059479	
143	2	-1.0	-0.3339550495147705	
145	2	-1.0	-0.3489990234375	
146	2	-1.0	-0.3486996591091156	
149	2	-1.0	-0.3494280278682709	
148	2	-1.0	-0.3326900601387024	
150	2	-1.0	-0.3274089992046356	
154	2	-1.0	-0.329766184091568	
234	2	-0.9216326475143433	-0.21976318955421448	
160	2	-1.0	-0.32899010181427	
166	2	-1.0	-0.3389493227005005	
155	2	-1.0	-0.412628173828125	
188	2	-1.0	-0.3619539737701416	
183	2	-1.0	-0.3292993903160095	
162	2	-1.0	-0.36108577251434326	
159	2	-1.0	-0.4350256621837616	
151	2	-1.0	-0.33346909284591675	
174	2	-1.0	-0.339147686958313	
178	2	-0.9599999785423279	-0.2687702178955078	
165	2	-1.0	-0.3291110694408417	
163	2	-1.0	-0.3388364315032959	
152	2	-1.0	-0.3506297767162323	
161	2	-1.0	-0.34859463572502136	
167	2	-1.0	-0.33336564898490906	
164	2	-1.0	-0.3269460201263428	
177	2	-0.9599999785423279	-0.2611129879951477	
184	2	-1.0	-0.3297627866268158	
171	2	-1.0	-0.33257362246513367	
153	2	-1.0	-0.3337150812149048	
158	2	-1.0	-0.333590030670166	
156	2	-1.0	-0.32934337854385376	
182	2	-1.0	-0.41392195224761963	
237	2	-1.0	-0.3333120048046112	
170	2	-1.0	-0.32796186208724976	
169	2	-1.0	-0.3387265205383301	
157	2	-1.0	-0.3297668695449829	
180	2	-1.0	-0.33997154235839844	
224	2	-1.0	-0.32893839478492737	
168	2	-1.0	-0.3391471207141876	
205	2	-1.0	-0.33259421586990356	
173	2	-1.0	-0.3279317617416382	
185	2	-1.0	-0.3291091024875641	
221	2	-1.0	-0.339914470911026	
203	2	-1.0	-0.33891457319259644	
220	2	-0.9599999785423279	-0.2648525834083557	
179	2	-1.0	-0.3293744623661041	
218	2	-1.0	-0.32930001616477966	
233	2	-1.0	-0.3299502432346344	
195	2	-1.0	-0.3931761384010315	
207	2	-1.0	-0.36196693778038025	
187	2	-0.9599999785423279	-0.2697858512401581	
175	2	-1.0	-0.3293224573135376	
196	2	-1.0	-0.33997172117233276	
172	2	-1.0	-0.34946125745773315	
211	2	-1.0	-0.3331414461135864	
213	2	-1.0	-0.3291455805301666	
206	2	-1.0	-0.32906532287597656	
236	2	-1.0	-0.3765575587749481	
208	2	-1.0	-0.36192575097084045	
240	2	-1.0	-0.3277450501918793	
189	2	-1.0	-0.32910916209220886	
201	2	-1.0	-0.32894083857536316	
216	2	-1.0	-0.3331298530101776	
228	2	-1.0	-0.33330950140953064	
176	2	-1.0	-0.3293805420398712	
226	2	-1.0	-0.3294956684112549	
186	2	-1.0	-0.348671019077301	
222	2	-0.9599999785423279	-0.26682594418525696	
209	2	-1.0	-0.33313021063804626	
212	2	-1.0	-0.3332259953022003	
198	2	-1.0	-0.339389443397522	
223	2	-1.0	-0.3333098292350769	
194	2	-1.0	-0.33305972814559937	
231	2	-1.0	-0.3329786956310272	
235	2	-1.0	-0.32694724202156067	
210	2	-0.9599999785423279	-0.28088054060935974	
225	2	-0.9599999785423279	-0.261679083108902	
238	2	-1.0	-0.3502322733402252	
214	2	-1.0	-0.3293791115283966	
202	2	-1.0	-0.3269471228122711	
190	2	-1.0	-0.3496033251285553	
199	2	-1.0	-0.34867992997169495	
200	2	-1.0	-0.3485981225967407	
227	2	-1.0	-0.36147162318229675	
192	2	-1.0	-0.33322566747665405	
215	2	-1.0	-0.3269476592540741	
193	2	-1.0	-0.3619424104690552	
230	2	-1.0	-0.32936981320381165	
204	2	-1.0	-0.3269464075565338	
241	2	-1.0	-0.3291099965572357	
242	2	-1.0	-0.3485245406627655	
244	2	-1.0	-0.3483016788959503	
243	2	-1.0	-0.333060085773468	
245	2	-1.0	-0.3494887948036194	
246	2	-1.0	-0.33297744393348694	
247	2	-0.9599999785423279	-0.2819090187549591	
248	2	-1.0	-0.32961323857307434	
249	2	-1.0	-0.3299497067928314	
267	2	-1.0	-0.3489578068256378	
260	2	-1.0	-0.3291081190109253	
254	2	-1.0	-0.32912737131118774	
250	2	-0.9599999785423279	-0.3160136938095093	
256	2	-1.0	-0.39373689889907837	
251	2	-1.0	-0.3483000099658966	
252	2	-1.0	-0.32910841703414917	
259	2	-1.0	-0.3293040096759796	
255	2	-1.0	-0.3291466236114502	
258	2	-1.0	-0.3387223184108734	
268	2	-1.0	-0.3338542580604553	
253	2	-0.9599999785423279	-0.3001537322998047	
283	2	-1.0	-0.33300578594207764	
265	2	-0.9599999785423279	-0.27900877594947815	
257	2	-1.0	-0.3332361876964569	
266	2	-1.0	-0.3389184772968292	
261	2	-1.0	-0.32976531982421875	
263	3	-0.5346938967704773	-0.10702577233314514	
281	2	-1.0	-0.33310970664024353	
269	2	-1.0	-0.3269476294517517	
262	2	-1.0	-0.3330599367618561	
278	2	-1.0	-0.32935672998428345	
271	2	-1.0	-0.33936959505081177	
272	2	-1.0	-0.32910993695259094	
264	2	-1.0	-0.3278706967830658	
270	2	-1.0	-0.34935203194618225	
275	2	-1.0	-0.33336085081100464	
277	2	-1.0	-0.3763848841190338	
274	2	-1.0	-0.32738301157951355	
273	2	-1.0	-0.34867748618125916	
276	2	-1.0	-0.3760385513305664	
282	2	-0.9599999785423279	-0.2731707692146301	
304	2	-1.0	-0.32947680354118347	
280	2	-1.0	-0.32997748255729675	
308	2	-1.0	-0.33331069350242615	
294	2	-1.0	-0.328294962644577	
316	2	-1.0	-0.3271445035934448	
309	2	-1.0	-0.36126893758773804	
284	2	-1.0	-0.32694828510284424	
279	2	-1.0	-0.333133339881897	
287	2	-1.0	-0.37690868973731995	
288	2	-1.0	-0.33293241262435913	
295	2	-1.0	-0.3289887607097626	
285	2	-1.0	-0.34076544642448425	
291	2	-1.0	-0.3273835778236389	
286	2	-1.0	-0.33331024646759033	
289	2	-1.0	-0.32694682478904724	
